event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_12036,user_131,expense,Energy provider bill,utilities,debit,90.29,USD,2025-01-08,2025-01-08,settled,,fixed,
event_12037,user_131,debt_payment,Loan repayment,debt_repayment,debit,213,USD,2025-01-13,2025-01-13,settled,,fixed,
event_12038,user_131,expense,Regular medicine purchase,healthcare,debit,48.18,USD,2025-01-12,2025-01-12,settled,,fixed,
event_12039,user_131,expense,Dependent care payment,family_support,debit,166,USD,2025-01-15,2025-01-15,settled,,fixed,
event_12040,user_131,subscription,Shared storage plan,cloud_storage,debit,10,USD,2025-01-14,2025-01-14,settled,,fixed,
event_12041,user_131,expense,Clothing and household items,shopping,debit,51.69,USD,2025-01-14,2025-01-14,settled,,reducible,21.2
event_12042,user_131,income,Payroll credit,salary,credit,1632,USD,2025-02-15,2025-02-15,settled,,fixed,
event_12043,user_131,expense,Residential rent payment,rent,debit,373.2,USD,2025-02-04,2025-02-04,settled,,fixed,
event_12044,user_131,expense,Energy provider bill,utilities,debit,95.45,USD,2025-02-08,2025-02-08,settled,,fixed,
event_12045,user_131,debt_payment,Loan repayment,debt_repayment,debit,213,USD,2025-02-13,2025-02-13,settled,,fixed,
event_12046,user_131,expense,Regular medicine purchase,healthcare,debit,52.96,USD,2025-02-12,2025-02-12,settled,,fixed,
event_12047,user_131,expense,Dependent care payment,family_support,debit,166,USD,2025-02-15,2025-02-15,settled,,fixed,
event_12048,user_131,subscription,Shared storage plan,cloud_storage,debit,10,USD,2025-02-14,2025-02-14,settled,,fixed,
event_12049,user_131,expense,Clothing and household items,shopping,debit,54.82,USD,2025-02-14,2025-02-14,settled,,reducible,21.2
event_12050,user_131,income,Payroll credit,salary,credit,1632,USD,2025-03-15,2025-03-15,settled,,fixed,
event_12051,user_131,expense,Residential rent payment,rent,debit,373.2,USD,2025-03-04,2025-03-04,settled,,fixed,
event_12052,user_131,expense,Energy provider bill,utilities,debit,93.07,USD,2025-03-08,2025-03-08,settled,,fixed,
event_12053,user_131,debt_payment,Loan repayment,debt_repayment,debit,213,USD,2025-03-13,2025-03-13,settled,,fixed,
event_12054,user_131,expense,Regular medicine purchase,healthcare,debit,47.54,USD,2025-03-12,2025-03-12,settled,,fixed,
event_12055,user_131,expense,Dependent care payment,family_support,debit,166,USD,2025-03-15,2025-03-15,settled,,fixed,
event_12056,user_131,subscription,Shared storage plan,cloud_storage,debit,10,USD,2025-03-14,2025-03-14,settled,,fixed,
event_12057,user_131,expense,Clothing and household items,shopping,debit,54.49,USD,2025-03-14,2025-03-14,settled,,reducible,21.2
event_12058,user_131,income,Payroll credit,salary,credit,1632,USD,2025-04-15,2025-04-23,settled,,fixed,
event_12059,user_131,expense,Residential rent payment,rent,debit,373.2,USD,2025-04-04,2025-04-04,settled,,fixed,
event_12060,user_131,expense,Energy provider bill,utilities,debit,90.86,USD,2025-04-08,2025-04-08,settled,,fixed,
event_12061,user_131,debt_payment,Loan repayment,debt_repayment,debit,213,USD,2025-04-13,2025-04-13,settled,,fixed,
event_12062,user_131,expense,Regular medicine purchase,healthcare,debit,51.94,USD,2025-04-12,2025-04-12,settled,,fixed,
event_12063,user_131,expense,Dependent care payment,family_support,debit,166,USD,2025-04-15,2025-04-15,settled,,fixed,
event_12064,user_131,subscription,Shared storage plan,cloud_storage,debit,10,USD,2025-04-14,2025-04-14,settled,,fixed,
event_12065,user_131,expense,Clothing and household items,shopping,debit,49.87,USD,2025-04-14,2025-04-14,settled,,reducible,21.2
event_12066,user_131,expense,Neighbourhood grocer,groceries,debit,46.89,USD,2024-11-09,2024-11-09,settled,,fixed,
event_12067,user_131,expense,Weekly produce market,groceries,debit,49.93,USD,2024-11-16,2024-11-16,settled,,fixed,
event_12068,user_131,expense,Weekly produce market,groceries,debit,47.71,USD,2024-11-23,2024-11-23,settled,,fixed,
event_12069,user_131,expense,Fresh food shop,groceries,debit,48.77,USD,2024-11-30,2024-11-30,settled,,fixed,
event_12070,user_131,expense,Grocery delivery,groceries,debit,42.7,USD,2024-12-07,2024-12-07,settled,,fixed,
event_12071,user_131,expense,Household groceries,groceries,debit,57.88,USD,2024-12-14,2024-12-14,settled,,fixed,
event_12072,user_131,expense,Local market purchase,groceries,debit,74.19,USD,2024-12-21,2024-12-21,settled,,fixed,
event_12073,user_131,expense,Weekly produce market,groceries,debit,47.23,USD,2024-12-28,2024-12-28,settled,,fixed,
event_12074,user_131,expense,Bulk pantry shop,groceries,debit,46.46,USD,2025-01-04,2025-01-04,settled,,fixed,
event_12075,user_131,expense,Supermarket basket,groceries,debit,50.53,USD,2025-01-11,2025-01-11,settled,,fixed,
event_12076,user_131,expense,Weekly produce market,groceries,debit,59.98,USD,2025-01-18,2025-01-18,settled,,fixed,
event_12077,user_131,expense,Weekly produce market,groceries,debit,57.21,USD,2025-01-25,2025-01-25,settled,,fixed,
event_12078,user_131,expense,Neighbourhood grocer,groceries,debit,52.48,USD,2025-02-01,2025-02-01,settled,,fixed,
event_12079,user_131,expense,Household groceries,groceries,debit,58.06,USD,2025-02-08,2025-02-08,settled,,fixed,
event_12080,user_131,expense,Supermarket basket,groceries,debit,44.73,USD,2025-02-15,2025-02-15,settled,,fixed,
event_12081,user_131,expense,Household groceries,groceries,debit,52.13,USD,2025-02-22,2025-02-22,settled,,fixed,
event_12082,user_131,expense,Supermarket basket,groceries,debit,55.49,USD,2025-03-01,2025-03-01,settled,,fixed,
event_12083,user_131,expense,Local market purchase,groceries,debit,58.22,USD,2025-03-08,2025-03-08,settled,,fixed,
event_12084,user_131,expense,Bulk pantry shop,groceries,debit,57.76,USD,2025-03-15,2025-03-15,settled,,fixed,
event_12085,user_131,expense,Neighbourhood grocer,groceries,debit,52.06,USD,2025-03-22,2025-03-22,settled,,fixed,
event_12086,user_131,expense,Bulk pantry shop,groceries,debit,64.13,USD,2025-03-29,2025-03-29,settled,,fixed,
event_12087,user_131,expense,Fresh food shop,groceries,debit,51.19,USD,2025-04-05,2025-04-05,settled,,fixed,
event_12088,user_131,expense,Bulk pantry shop,groceries,debit,47.31,USD,2025-04-12,2025-04-12,settled,,fixed,
event_12089,user_131,expense,Bulk pantry shop,groceries,debit,57.56,USD,2025-04-19,2025-04-19,settled,,fixed,
event_12090,user_131,expense,Fresh food shop,groceries,debit,59.72,USD,2025-04-26,2025-04-26,settled,,fixed,
event_12091,user_131,expense,Metro and bus fares,transport,debit,37.22,USD,2024-11-10,2024-11-10,settled,,fixed,
event_12092,user_131,expense,Vehicle charging,transport,debit,27.75,USD,2024-11-24,2024-11-24,settled,,fixed,
event_12093,user_131,expense,Commuter pass,transport,debit,24.84,USD,2024-12-08,2024-12-08,settled,,fixed,
event_12094,user_131,expense,Metro and bus fares,transport,debit,36.63,USD,2024-12-22,2024-12-22,settled,,fixed,
event_12095,user_131,expense,Parking and tolls,transport,debit,28.3,USD,2025-01-05,2025-01-05,settled,,fixed,
event_12096,user_131,expense,Local taxi,transport,debit,36.43,USD,2025-01-19,2025-01-19,settled,,fixed,
event_12097,user_131,expense,Rail pass,transport,debit,41.02,USD,2025-02-02,2025-02-02,settled,,fixed,
event_12098,user_131,expense,Commuter pass,transport,debit,26.73,USD,2025-02-16,2025-02-16,settled,,fixed,
event_12099,user_131,expense,Vehicle charging,transport,debit,42.19,USD,2025-03-02,2025-03-02,settled,,fixed,
event_12100,user_131,expense,Fuel refill,transport,debit,34.31,USD,2025-03-16,2025-03-16,settled,,fixed,
event_12101,user_131,expense,Rail pass,transport,debit,27.4,USD,2025-03-30,2025-03-30,settled,,fixed,
event_12102,user_131,expense,Parking and tolls,transport,debit,31.85,USD,2025-04-13,2025-04-13,settled,,fixed,
event_12103,user_131,expense,Ride-hailing trip,transport,debit,42.45,USD,2025-04-27,2025-04-27,settled,,fixed,
event_12104,user_132,income,Payroll credit,salary,credit,1193.4,USD,2025-08-15,2025-08-15,settled,,fixed,
event_12105,user_132,expense,Landlord standing order,rent,debit,321.6,USD,2025-08-01,2025-08-01,settled,,fixed,
event_12106,user_132,expense,Municipal utilities,utilities,debit,50.93,USD,2025-08-05,2025-08-05,settled,,fixed,
event_12107,user_132,expense,Health insurance premium,insurance,debit,35,USD,2025-08-06,2025-08-06,settled,,fixed,
event_12108,user_132,subscription,Online backup subscription,cloud_storage,debit,10,USD,2025-08-11,2025-08-11,settled,,fixed,
event_12109,user_132,subscription,Video streaming plan,streaming,debit,29,USD,2025-08-08,2025-08-08,settled,,fixed,
event_12110,user_132,expense,Online retail purchases,shopping,debit,62.71,USD,2025-08-11,2025-08-11,settled,,reducible,26
event_12111,user_132,expense,Cinema and events,entertainment,debit,40.15,USD,2025-08-13,2025-08-13,settled,,fixed,
event_12112,user_132,income,Payroll credit,salary,credit,1193.4,USD,2025-09-15,2025-09-15,settled,,fixed,
event_12113,user_132,expense,Landlord standing order,rent,debit,321.6,USD,2025-09-01,2025-09-01,settled,,fixed,
event_12114,user_132,expense,Municipal utilities,utilities,debit,51.6,USD,2025-09-05,2025-09-05,settled,,fixed,
event_12115,user_132,expense,Health insurance premium,insurance,debit,35,USD,2025-09-06,2025-09-06,settled,,fixed,
event_12116,user_132,subscription,Online backup subscription,cloud_storage,debit,10,USD,2025-09-11,2025-09-11,settled,,fixed,
event_12117,user_132,subscription,Video streaming plan,streaming,debit,29,USD,2025-09-08,2025-09-08,settled,,fixed,
event_12118,user_132,expense,Online retail purchases,shopping,debit,68.82,USD,2025-09-11,2025-09-11,settled,,reducible,26
event_12119,user_132,expense,Cinema and events,entertainment,debit,40.71,USD,2025-09-13,2025-09-13,settled,,fixed,
event_12120,user_132,income,Payroll credit,salary,credit,1193.4,USD,2025-10-15,2025-10-15,settled,,fixed,
event_12121,user_132,expense,Landlord standing order,rent,debit,321.6,USD,2025-10-01,2025-10-01,settled,,fixed,
event_12122,user_132,expense,Municipal utilities,utilities,debit,52.92,USD,2025-10-05,2025-10-05,settled,,fixed,
event_12123,user_132,expense,Health insurance premium,insurance,debit,35,USD,2025-10-06,2025-10-06,settled,,fixed,
event_12124,user_132,subscription,Online backup subscription,cloud_storage,debit,10,USD,2025-10-11,2025-10-11,settled,,fixed,
event_12125,user_132,subscription,Video streaming plan,streaming,debit,29,USD,2025-10-08,2025-10-08,settled,,fixed,
event_12126,user_132,expense,Online retail purchases,shopping,debit,63.74,USD,2025-10-11,2025-10-11,settled,,reducible,26
event_12127,user_132,expense,Cinema and events,entertainment,debit,40.92,USD,2025-10-13,2025-10-13,settled,,fixed,
event_12128,user_132,income,Payroll credit,salary,credit,1193.4,USD,2025-11-15,2025-11-15,settled,,fixed,
event_12129,user_132,expense,Landlord standing order,rent,debit,321.6,USD,2025-11-01,2025-11-01,settled,,fixed,
event_12130,user_132,expense,Municipal utilities,utilities,debit,49.77,USD,2025-11-05,2025-11-05,settled,,fixed,
event_12131,user_132,expense,Health insurance premium,insurance,debit,35,USD,2025-11-06,2025-11-06,settled,,fixed,
event_12132,user_132,subscription,Online backup subscription,cloud_storage,debit,10,USD,2025-11-11,2025-11-11,settled,,fixed,
event_12133,user_132,subscription,Video streaming plan,streaming,debit,29,USD,2025-11-08,2025-11-08,settled,,fixed,
event_12134,user_132,expense,Online retail purchases,shopping,debit,62.04,USD,2025-11-11,2025-11-11,settled,,reducible,26
event_12135,user_132,expense,Cinema and events,entertainment,debit,37.77,USD,2025-11-13,2025-11-13,settled,,fixed,
event_12136,user_132,income,Payroll credit,salary,credit,656.37,USD,2025-12-15,2025-12-15,settled,,fixed,
event_12137,user_132,expense,Landlord standing order,rent,debit,321.6,USD,2025-12-01,2025-12-01,settled,,fixed,
event_12138,user_132,expense,Municipal utilities,utilities,debit,60.13,USD,2025-12-05,2025-12-05,settled,,fixed,
event_12139,user_132,expense,Health insurance premium,insurance,debit,35,USD,2025-12-06,2025-12-06,settled,,fixed,
event_12140,user_132,subscription,Online backup subscription,cloud_storage,debit,10,USD,2025-12-11,2025-12-11,settled,,fixed,
event_12141,user_132,subscription,Video streaming plan,streaming,debit,29,USD,2025-12-08,2025-12-08,settled,,fixed,
event_12142,user_132,expense,Online retail purchases,shopping,debit,60.71,USD,2025-12-11,2025-12-11,settled,,reducible,26
event_12143,user_132,expense,Cinema and events,entertainment,debit,38.61,USD,2025-12-13,2025-12-13,settled,,fixed,
event_12144,user_132,expense,Landlord standing order,rent,debit,321.6,USD,2026-01-01,2026-01-01,settled,,fixed,
event_12145,user_132,expense,Fresh food shop,groceries,debit,53.83,USD,2025-07-11,2025-07-11,settled,,fixed,
event_12146,user_132,expense,Grocery delivery,groceries,debit,59.52,USD,2025-07-21,2025-07-21,settled,,fixed,
event_12147,user_132,expense,Local market purchase,groceries,debit,43.55,USD,2025-07-31,2025-07-31,settled,,fixed,
event_12148,user_132,expense,Weekly produce market,groceries,debit,46.86,USD,2025-08-10,2025-08-10,settled,,fixed,
event_12149,user_132,expense,Fresh food shop,groceries,debit,50.95,USD,2025-08-20,2025-08-20,settled,,fixed,
event_12150,user_132,expense,Supermarket basket,groceries,debit,53.67,USD,2025-08-30,2025-08-30,settled,,fixed,
event_12151,user_132,expense,Local market purchase,groceries,debit,43.02,USD,2025-09-09,2025-09-09,settled,,fixed,
event_12152,user_132,expense,Neighbourhood grocer,groceries,debit,42.16,USD,2025-09-19,2025-09-19,settled,,fixed,
event_12153,user_132,expense,Local market purchase,groceries,debit,39.44,USD,2025-09-29,2025-09-29,settled,,fixed,
event_12154,user_132,expense,Fresh food shop,groceries,debit,45.37,USD,2025-10-09,2025-10-09,settled,,fixed,
event_12155,user_132,expense,Bulk pantry shop,groceries,debit,45.95,USD,2025-10-19,2025-10-19,settled,,fixed,
event_12156,user_132,expense,Local market purchase,groceries,debit,45.35,USD,2025-10-29,2025-10-29,settled,,fixed,
event_12157,user_132,expense,Fresh food shop,groceries,debit,48.88,USD,2025-11-08,2025-11-08,settled,,fixed,
event_12158,user_132,expense,Weekly produce market,groceries,debit,52.29,USD,2025-11-18,2025-11-18,settled,,fixed,
event_12159,user_132,expense,Household groceries,groceries,debit,56.09,USD,2025-11-28,2025-11-28,settled,,fixed,
event_12160,user_132,expense,Supermarket basket,groceries,debit,57.82,USD,2025-12-08,2025-12-08,settled,,fixed,
event_12161,user_132,expense,Fresh food shop,groceries,debit,45.29,USD,2025-12-18,2025-12-18,settled,,fixed,
event_12162,user_132,expense,Supermarket basket,groceries,debit,42.01,USD,2025-12-28,2025-12-28,settled,,fixed,
event_12163,user_132,expense,Commuter pass,transport,debit,31.63,USD,2025-07-12,2025-07-12,settled,,fixed,
event_12164,user_132,expense,Rail pass,transport,debit,20.88,USD,2025-07-17,2025-07-17,settled,,fixed,
event_12165,user_132,expense,Vehicle charging,transport,debit,31.94,USD,2025-07-22,2025-07-22,settled,,fixed,
event_12166,user_132,expense,Fuel refill,transport,debit,23.25,USD,2025-07-27,2025-07-27,settled,,fixed,
event_12167,user_132,expense,Vehicle charging,transport,debit,33.65,USD,2025-08-01,2025-08-01,settled,,fixed,
event_12168,user_132,expense,Rail pass,transport,debit,25.92,USD,2025-08-06,2025-08-06,settled,,fixed,
event_12169,user_132,expense,Commuter pass,transport,debit,21.3,USD,2025-08-11,2025-08-11,settled,,fixed,
event_12170,user_132,expense,Parking and tolls,transport,debit,29.39,USD,2025-08-16,2025-08-16,settled,,fixed,
event_12171,user_132,expense,Commuter pass,transport,debit,28.31,USD,2025-08-21,2025-08-21,settled,,fixed,
event_12172,user_132,expense,Metro and bus fares,transport,debit,19.72,USD,2025-08-26,2025-08-26,settled,,fixed,
event_12173,user_132,expense,Parking and tolls,transport,debit,25.66,USD,2025-08-31,2025-08-31,settled,,fixed,
event_12174,user_132,expense,Rail pass,transport,debit,27.83,USD,2025-09-05,2025-09-05,settled,,fixed,
event_12175,user_132,expense,Parking and tolls,transport,debit,28.34,USD,2025-09-10,2025-09-10,settled,,fixed,
event_12176,user_132,expense,Commuter pass,transport,debit,20.08,USD,2025-09-15,2025-09-15,settled,,fixed,
event_12177,user_132,expense,Rail pass,transport,debit,21.73,USD,2025-09-20,2025-09-20,settled,,fixed,
event_12178,user_132,expense,Rail pass,transport,debit,25.75,USD,2025-09-25,2025-09-25,settled,,fixed,
event_12179,user_132,expense,Local taxi,transport,debit,24.92,USD,2025-09-30,2025-09-30,settled,,fixed,
event_12180,user_132,expense,Rail pass,transport,debit,33.93,USD,2025-10-05,2025-10-05,settled,,fixed,
event_12181,user_132,expense,Local taxi,transport,debit,21.79,USD,2025-10-10,2025-10-10,settled,,fixed,
event_12182,user_132,expense,Metro and bus fares,transport,debit,27.58,USD,2025-10-15,2025-10-15,settled,,fixed,
event_12183,user_132,expense,Rail pass,transport,debit,23.74,USD,2025-10-20,2025-10-20,settled,,fixed,
event_12184,user_132,expense,Fuel refill,transport,debit,27.51,USD,2025-10-25,2025-10-25,settled,,fixed,
event_12185,user_132,expense,Parking and tolls,transport,debit,32.77,USD,2025-10-30,2025-10-30,settled,,fixed,
event_12186,user_132,expense,Commuter pass,transport,debit,22.63,USD,2025-11-04,2025-11-04,settled,,fixed,
event_12187,user_132,expense,Rail pass,transport,debit,25.28,USD,2025-11-09,2025-11-09,settled,,fixed,
event_12188,user_132,expense,Vehicle charging,transport,debit,29.7,USD,2025-11-14,2025-11-14,settled,,fixed,
event_12189,user_132,expense,Commuter pass,transport,debit,19.95,USD,2025-11-19,2025-11-19,settled,,fixed,
event_12190,user_132,expense,Commuter pass,transport,debit,30.35,USD,2025-11-24,2025-11-24,settled,,fixed,
event_12191,user_132,expense,Fuel refill,transport,debit,25,USD,2025-11-29,2025-11-29,settled,,fixed,
event_12192,user_132,expense,Vehicle charging,transport,debit,20.98,USD,2025-12-04,2025-12-04,settled,,fixed,
event_12193,user_132,expense,Ride-hailing trip,transport,debit,26.68,USD,2025-12-09,2025-12-09,settled,,fixed,
event_12194,user_132,expense,Local taxi,transport,debit,21.82,USD,2025-12-14,2025-12-14,settled,,fixed,
event_12195,user_132,expense,Metro and bus fares,transport,debit,33.29,USD,2025-12-19,2025-12-19,settled,,fixed,
event_12196,user_132,expense,Rail pass,transport,debit,31.06,USD,2025-12-24,2025-12-24,settled,,fixed,
event_12197,user_132,expense,Metro and bus fares,transport,debit,26.66,USD,2025-12-29,2025-12-29,settled,,fixed,
event_12198,user_132,expense,Local taxi,transport,debit,19.83,USD,2026-01-03,2026-01-03,settled,,fixed,
event_12199,user_132,expense,Takeaway order,dining,debit,45.56,USD,2025-07-13,2025-07-13,settled,,fixed,
event_12200,user_132,expense,Bakery and snacks,dining,debit,40.99,USD,2025-07-20,2025-07-20,settled,,fixed,
event_12201,user_132,expense,Coffee shop,dining,debit,42.22,USD,2025-07-27,2025-07-27,settled,,fixed,
event_12202,user_132,expense,Bakery and snacks,dining,debit,55.18,USD,2025-08-03,2025-08-03,settled,,fixed,
event_12203,user_132,expense,Takeaway order,dining,debit,50.73,USD,2025-08-10,2025-08-10,settled,,fixed,
event_12204,user_132,expense,Quick-service meal,dining,debit,48.69,USD,2025-08-17,2025-08-17,settled,,fixed,
event_12205,user_132,expense,Lunch with colleagues,dining,debit,55.37,USD,2025-08-24,2025-08-24,settled,,fixed,
event_12206,user_132,expense,Coffee shop,dining,debit,52.49,USD,2025-08-31,2025-08-31,settled,,fixed,
event_12207,user_132,expense,Lunch with colleagues,dining,debit,41.08,USD,2025-09-07,2025-09-07,settled,,fixed,
event_12208,user_132,expense,Coffee shop,dining,debit,42.65,USD,2025-09-14,2025-09-14,settled,,fixed,
event_12209,user_132,expense,Quick-service meal,dining,debit,58.88,USD,2025-09-21,2025-09-21,settled,,fixed,
event_12210,user_132,expense,Neighbourhood restaurant,dining,debit,45.64,USD,2025-09-28,2025-09-28,settled,,fixed,
event_12211,user_132,expense,Bakery and snacks,dining,debit,47.81,USD,2025-10-05,2025-10-05,settled,,fixed,
event_12212,user_132,expense,Bakery and snacks,dining,debit,47.49,USD,2025-10-12,2025-10-12,settled,,fixed,
event_12213,user_132,expense,Lunch with colleagues,dining,debit,62.92,USD,2025-10-19,2025-10-19,settled,,fixed,
event_12214,user_132,expense,Weekend food delivery,dining,debit,52.18,USD,2025-10-26,2025-10-26,settled,,fixed,
event_12215,user_132,expense,Takeaway order,dining,debit,54.18,USD,2025-11-02,2025-11-02,settled,,fixed,
event_12216,user_132,expense,Lunch with colleagues,dining,debit,53.13,USD,2025-11-09,2025-11-09,settled,,fixed,
event_12217,user_132,expense,Weekend food delivery,dining,debit,55.84,USD,2025-11-16,2025-11-16,settled,,fixed,
event_12218,user_132,expense,Quick-service meal,dining,debit,53.37,USD,2025-11-23,2025-11-23,settled,,fixed,
event_12219,user_132,expense,Takeaway order,dining,debit,57.02,USD,2025-11-30,2025-11-30,settled,,fixed,
event_12220,user_132,expense,Takeaway order,dining,debit,52.23,USD,2025-12-07,2025-12-07,settled,,fixed,
event_12221,user_132,expense,Takeaway order,dining,debit,63.13,USD,2025-12-14,2025-12-14,settled,,fixed,
event_12222,user_132,expense,Takeaway order,dining,debit,63.97,USD,2025-12-21,2025-12-21,settled,,fixed,
event_12223,user_132,expense,Weekend food delivery,dining,debit,52.98,USD,2025-12-28,2025-12-28,settled,,fixed,
event_12224,user_132,expense,Bakery and snacks,dining,debit,44.43,USD,2026-01-04,2026-01-04,settled,,fixed,
event_12225,user_133,income,Temporary assignment pay,salary,credit,12840653.44,IDR,2023-10-15,2023-10-15,settled,,fixed,
event_12226,user_133,expense,Residential rent payment,rent,debit,3895000,IDR,2023-10-02,2023-10-02,settled,,fixed,
event_12227,user_133,expense,Electricity and water bill,utilities,debit,1059614.05,IDR,2023-10-06,2023-10-06,settled,,fixed,
event_12228,user_133,debt_payment,Loan repayment,debt_repayment,debit,2441500,IDR,2023-10-11,2023-10-11,settled,,fixed,
event_12229,user_133,subscription,Audio streaming plan,music_subscription,debit,151050,IDR,2023-10-11,2023-10-11,settled,,fixed,
event_12230,user_133,income,Temporary assignment pay,salary,credit,16383851.46,IDR,2023-11-15,2023-11-15,settled,,fixed,
event_12231,user_133,expense,Residential rent payment,rent,debit,3895000,IDR,2023-11-02,2023-11-02,settled,,fixed,
event_12232,user_133,expense,Electricity and water bill,utilities,debit,992864.29,IDR,2023-11-06,2023-11-06,settled,,fixed,
event_12233,user_133,debt_payment,Loan repayment,debt_repayment,debit,2441500,IDR,2023-11-11,2023-11-11,settled,,fixed,
event_12234,user_133,subscription,Audio streaming plan,music_subscription,debit,151050,IDR,2023-11-11,2023-11-11,settled,,fixed,
event_12235,user_133,income,Seasonal contract payment,salary,credit,17901447.34,IDR,2023-12-15,2023-12-15,settled,,fixed,
event_12236,user_133,expense,Residential rent payment,rent,debit,3895000,IDR,2023-12-02,2023-12-02,settled,,fixed,
event_12237,user_133,expense,Electricity and water bill,utilities,debit,889670.31,IDR,2023-12-06,2023-12-06,settled,,fixed,
event_12238,user_133,debt_payment,Loan repayment,debt_repayment,debit,2441500,IDR,2023-12-11,2023-12-11,settled,,fixed,
event_12239,user_133,subscription,Audio streaming plan,music_subscription,debit,151050,IDR,2023-12-11,2023-12-11,settled,,fixed,
event_12240,user_133,expense,Residential rent payment,rent,debit,3895000,IDR,2024-01-02,2024-01-02,settled,,fixed,
event_12241,user_133,expense,Electricity and water bill,utilities,debit,936562.59,IDR,2024-01-06,2024-01-06,settled,,fixed,
event_12242,user_133,debt_payment,Loan repayment,debt_repayment,debit,2441500,IDR,2024-01-11,2024-01-11,settled,,fixed,
event_12243,user_133,subscription,Audio streaming plan,music_subscription,debit,151050,IDR,2024-01-11,2024-01-11,settled,,fixed,
event_12244,user_133,expense,Residential rent payment,rent,debit,3895000,IDR,2024-02-02,2024-02-02,settled,,fixed,
event_12245,user_133,expense,Electricity and water bill,utilities,debit,899242.8,IDR,2024-02-06,2024-02-06,settled,,fixed,
event_12246,user_133,debt_payment,Loan repayment,debt_repayment,debit,2441500,IDR,2024-02-11,2024-02-11,settled,,fixed,
event_12247,user_133,subscription,Audio streaming plan,music_subscription,debit,151050,IDR,2024-02-11,2024-02-11,settled,,fixed,
event_12248,user_133,expense,Residential rent payment,rent,debit,3895000,IDR,2024-03-02,2024-03-02,settled,,fixed,
event_12249,user_133,expense,Electricity and water bill,utilities,debit,971702.14,IDR,2024-03-06,2024-03-06,settled,,fixed,
event_12250,user_133,expense,Neighbourhood grocer,groceries,debit,702560.66,IDR,2023-09-12,2023-09-12,settled,,fixed,
event_12251,user_133,expense,Local market purchase,groceries,debit,709264.44,IDR,2023-09-26,2023-09-26,settled,,fixed,
event_12252,user_133,expense,Local market purchase,groceries,debit,719938.6,IDR,2023-10-10,2023-10-10,settled,,fixed,
event_12253,user_133,expense,Local market purchase,groceries,debit,550419.41,IDR,2023-10-24,2023-10-24,settled,,fixed,
event_12254,user_133,expense,Local market purchase,groceries,debit,458482.05,IDR,2023-11-07,2023-11-07,settled,,fixed,
event_12255,user_133,expense,Local market purchase,groceries,debit,596399.89,IDR,2023-11-21,2023-11-21,settled,,fixed,
event_12256,user_133,expense,Household groceries,groceries,debit,476334.76,IDR,2023-12-05,2023-12-05,settled,,fixed,
event_12257,user_133,expense,Neighbourhood grocer,groceries,debit,535880.63,IDR,2023-12-19,2023-12-19,settled,,fixed,
event_12258,user_133,expense,Supermarket basket,groceries,debit,440634.79,IDR,2024-01-02,2024-01-02,settled,,fixed,
event_12259,user_133,expense,Weekly produce market,groceries,debit,561673.55,IDR,2024-01-16,2024-01-16,settled,,fixed,
event_12260,user_133,expense,Bulk pantry shop,groceries,debit,514212.84,IDR,2024-01-30,2024-01-30,settled,,fixed,
event_12261,user_133,expense,Grocery delivery,groceries,debit,765200.35,IDR,2024-02-13,2024-02-13,settled,,fixed,
event_12262,user_133,expense,Fresh food shop,groceries,debit,456032.92,IDR,2024-02-27,2024-02-27,settled,,fixed,
event_12263,user_133,expense,Commuter pass,transport,debit,273471.27,IDR,2023-09-13,2023-09-13,settled,,fixed,
event_12264,user_133,expense,Ride-hailing trip,transport,debit,382685.58,IDR,2023-10-04,2023-10-04,settled,,fixed,
event_12265,user_133,expense,Fuel refill,transport,debit,267354.85,IDR,2023-10-25,2023-10-25,settled,,fixed,
event_12266,user_133,expense,Commuter pass,transport,debit,423055.34,IDR,2023-11-15,2023-11-15,settled,,fixed,
event_12267,user_133,expense,Rail pass,transport,debit,355976.56,IDR,2023-12-06,2023-12-06,settled,,fixed,
event_12268,user_133,expense,Parking and tolls,transport,debit,345134.32,IDR,2023-12-27,2023-12-27,settled,,fixed,
event_12269,user_133,expense,Commuter pass,transport,debit,299807.81,IDR,2024-01-17,2024-01-17,settled,,fixed,
event_12270,user_133,expense,Ride-hailing trip,transport,debit,383603.78,IDR,2024-02-07,2024-02-07,settled,,fixed,
event_12271,user_133,expense,Commuter pass,transport,debit,440504.11,IDR,2024-02-28,2024-02-28,settled,,fixed,
event_12272,user_133,expense,Coffee shop,dining,debit,415975.02,IDR,2023-09-14,2023-09-14,settled,,reducible,265050
event_12273,user_133,expense,Coffee shop,dining,debit,453431.58,IDR,2023-10-05,2023-10-05,settled,,reducible,265050
event_12274,user_133,expense,Neighbourhood restaurant,dining,debit,442013.16,IDR,2023-10-26,2023-10-26,settled,,reducible,265050
event_12275,user_133,expense,Takeaway order,dining,debit,625377.47,IDR,2023-11-16,2023-11-16,settled,,reducible,265050
event_12276,user_133,expense,Quick-service meal,dining,debit,423976.95,IDR,2023-12-07,2023-12-07,settled,,reducible,265050
event_12277,user_133,expense,Quick-service meal,dining,debit,491109.53,IDR,2023-12-28,2023-12-28,settled,,reducible,265050
event_12278,user_133,expense,Neighbourhood restaurant,dining,debit,558144.98,IDR,2024-01-18,2024-01-18,settled,,reducible,265050
